experiment_id,metric_a,metric_b,observations,pearson_correlation,spearman_correlation
20260723_195753,gpu_energy_wh,system_ram_used_peak_mb,36,-0.7968042027255295,-0.002574002574002574
20260723_195753,gpu_energy_wh,images_per_hour,36,-0.9451118858351594,-0.5045045045045046
20260723_195753,gpu_power_mean_w,gpu_power_max_w,36,0.05783874421562417,-0.1515190575451965
20260723_195753,gpu_power_mean_w,gpu_utilization_mean_percent,36,0.929529062331753,0.6622047764533002
20260723_195753,gpu_power_mean_w,gpu_utilization_max_percent,36,0.12212463182172936,0.28551878529979774
20260723_195753,gpu_power_mean_w,gpu_temperature_max_c,36,0.6437250266923625,0.548157182191534
20260723_195753,gpu_power_mean_w,process_cpu_mean_percent,36,0.41809710321651167,0.20823680823680826
20260723_195753,gpu_power_mean_w,process_cpu_max_percent,36,-0.4534426015199748,0.10630630630630632
20260723_195753,gpu_power_mean_w,process_rss_peak_mb,36,0.703045980771202,0.26158600249094255
20260723_195753,gpu_power_mean_w,system_ram_used_peak_mb,36,0.7645098191515678,0.49909909909909916
20260723_195753,gpu_power_mean_w,images_per_hour,36,0.9756315937660976,0.8458172458172458
20260723_195753,gpu_power_max_w,gpu_utilization_mean_percent,36,0.1467848407310929,0.12030898196650927
20260723_195753,gpu_power_max_w,gpu_utilization_max_percent,36,-0.24097623150673386,-0.11844652009688822
20260723_195753,gpu_power_max_w,gpu_temperature_max_c,36,0.11321027973809054,0.04582226169251154
20260723_195753,gpu_power_max_w,process_cpu_mean_percent,36,0.06589962090816505,-0.06488156754696606
20260723_195753,gpu_power_max_w,process_cpu_max_percent,36,-0.16726896567737315,-0.2285015523727475
20260723_195753,gpu_power_max_w,process_rss_peak_mb,36,0.09894185492588842,-0.004635591037857326
20260723_195753,gpu_power_max_w,system_ram_used_peak_mb,36,0.11986276261028977,0.020726056299725265
20260723_195753,gpu_power_max_w,images_per_hour,36,0.099428539060787,-0.027935119360499274
20260723_195753,gpu_utilization_mean_percent,gpu_utilization_max_percent,36,0.08558252499243173,0.2562407174857489
20260723_195753,gpu_utilization_mean_percent,gpu_temperature_max_c,36,0.5608235384348617,0.38630968387939413
20260723_195753,gpu_utilization_mean_percent,process_cpu_mean_percent,36,0.392895549777809,0.372996976124716
20260723_195753,gpu_utilization_mean_percent,process_cpu_max_percent,36,-0.5156891349216897,0.21249758715731748
20260723_195753,gpu_utilization_mean_percent,process_rss_peak_mb,36,0.7603500598876386,0.18937882554599797
20260723_195753,gpu_utilization_mean_percent,system_ram_used_peak_mb,36,0.794807275979792,0.28663363210136045
20260723_195753,gpu_utilization_mean_percent,images_per_hour,36,0.9650687925864343,0.8098333242845801
20260723_195753,gpu_utilization_max_percent,gpu_temperature_max_c,36,0.18140366035233954,0.21579109726963597
20260723_195753,gpu_utilization_max_percent,process_cpu_mean_percent,36,-0.03000112350522688,-0.16834055549467844
20260723_195753,gpu_utilization_max_percent,process_cpu_max_percent,36,-0.01274417371267705,-0.057763916101115156
20260723_195753,gpu_utilization_max_percent,process_rss_peak_mb,36,-0.10938683315508173,-0.12009734267663577
20260723_195753,gpu_utilization_max_percent,system_ram_used_peak_mb,36,-0.08619115383191207,0.01897957243322355
20260723_195753,gpu_utilization_max_percent,images_per_hour,36,0.10316104171692586,0.3061487553359103
20260723_195753,gpu_temperature_max_c,process_cpu_mean_percent,36,0.3498753061542578,0.2714645845044864
20260723_195753,gpu_temperature_max_c,process_cpu_max_percent,36,-0.19175066576751756,0.056070441382968066
20260723_195753,gpu_temperature_max_c,process_rss_peak_mb,36,0.31849809056745637,0.0703348838532702
20260723_195753,gpu_temperature_max_c,system_ram_used_peak_mb,36,0.5248835001376719,0.7129702977717735
20260723_195753,gpu_temperature_max_c,images_per_hour,36,0.5511057546297369,0.3407357591734213
20260723_195753,process_cpu_mean_percent,process_cpu_max_percent,36,0.3261540186009776,0.6054054054054054
20260723_195753,process_cpu_mean_percent,process_rss_peak_mb,36,0.15180163752113873,0.15653965503394981
20260723_195753,process_cpu_mean_percent,system_ram_used_peak_mb,36,0.19950495066847315,0.26126126126126126
20260723_195753,process_cpu_mean_percent,images_per_hour,36,0.3897371107455164,0.22084942084942086
20260723_195753,process_cpu_max_percent,process_rss_peak_mb,36,-0.6665201162198441,0.21240989375494837
20260723_195753,process_cpu_max_percent,system_ram_used_peak_mb,36,-0.6563847690789262,0.19356499356499354
20260723_195753,process_cpu_max_percent,images_per_hour,36,-0.531449521397377,0.06872586872586874
20260723_195753,process_rss_peak_mb,system_ram_used_peak_mb,36,0.968662304541806,0.6734037298376575
20260723_195753,process_rss_peak_mb,images_per_hour,36,0.7661191110748927,0.2243820877665909
20260723_195753,system_ram_used_peak_mb,images_per_hour,36,0.7994417374933943,0.3281853281853282
