experiment_id,metric_a,metric_b,observations,pearson_correlation,spearman_correlation
20260723_190845,gpu_energy_wh,system_ram_used_peak_mb,36,0.2532147003472573,0.16473616473616473
20260723_190845,gpu_energy_wh,images_per_hour,36,-0.8086350606214137,-0.8270270270270271
20260723_190845,gpu_power_mean_w,gpu_power_max_w,36,0.2342299022963213,0.30939510939510945
20260723_190845,gpu_power_mean_w,gpu_utilization_mean_percent,36,0.76206316173237,0.7297297297297298
20260723_190845,gpu_power_mean_w,gpu_utilization_max_percent,36,0.06316937433649387,-0.07247143963121407
20260723_190845,gpu_power_mean_w,gpu_temperature_max_c,36,0.5830772533623872,0.48155307458803387
20260723_190845,gpu_power_mean_w,process_cpu_mean_percent,36,0.5991148635292659,0.5976833976833977
20260723_190845,gpu_power_mean_w,process_cpu_max_percent,36,0.3898807282530599,0.3912483912483913
20260723_190845,gpu_power_mean_w,process_rss_peak_mb,36,0.05704119023302692,0.06718146718146718
20260723_190845,gpu_power_mean_w,system_ram_used_peak_mb,36,-0.2304514895746025,-0.27644787644787644
20260723_190845,gpu_power_mean_w,images_per_hour,36,0.9582022791742331,0.9526383526383526
20260723_190845,gpu_power_max_w,gpu_utilization_mean_percent,36,0.2002712941536108,0.27001287001287005
20260723_190845,gpu_power_max_w,gpu_utilization_max_percent,36,-0.16862537135121605,-0.28390873257589017
20260723_190845,gpu_power_max_w,gpu_temperature_max_c,36,-0.054754675300117864,0.04827401405073142
20260723_190845,gpu_power_max_w,process_cpu_mean_percent,36,0.33051667510698796,0.35083655083655085
20260723_190845,gpu_power_max_w,process_cpu_max_percent,36,-0.08711081673839577,-0.12483912483912483
20260723_190845,gpu_power_max_w,process_rss_peak_mb,36,-0.13274014070035778,-0.13384813384813385
20260723_190845,gpu_power_max_w,system_ram_used_peak_mb,36,-0.1193250663598338,-0.14980694980694978
20260723_190845,gpu_power_max_w,images_per_hour,36,0.2486298564909683,0.25250965250965257
20260723_190845,gpu_utilization_mean_percent,gpu_utilization_max_percent,36,0.28555101629930263,0.19967002310764906
20260723_190845,gpu_utilization_mean_percent,gpu_temperature_max_c,36,0.49240212020707624,0.5107021377170273
20260723_190845,gpu_utilization_mean_percent,process_cpu_mean_percent,36,0.7524385807795367,0.6767052767052768
20260723_190845,gpu_utilization_mean_percent,process_cpu_max_percent,36,0.319453056372948,0.30553410553410554
20260723_190845,gpu_utilization_mean_percent,process_rss_peak_mb,36,-0.10288035636144116,-0.009266409266409266
20260723_190845,gpu_utilization_mean_percent,system_ram_used_peak_mb,36,-0.25218373707961256,-0.04504504504504505
20260723_190845,gpu_utilization_mean_percent,images_per_hour,36,0.8397030875851969,0.7855855855855857
20260723_190845,gpu_utilization_max_percent,gpu_temperature_max_c,36,0.20547603558953909,0.29335195853613366
20260723_190845,gpu_utilization_max_percent,process_cpu_mean_percent,36,0.151392251147544,0.1064657747159588
20260723_190845,gpu_utilization_max_percent,process_cpu_max_percent,36,0.12707802915112854,0.10123587701061347
20260723_190845,gpu_utilization_max_percent,process_rss_peak_mb,36,0.04905622150128413,-0.019425334334139854
20260723_190845,gpu_utilization_max_percent,system_ram_used_peak_mb,36,0.0001751894383862188,-0.09357781251350064
20260723_190845,gpu_utilization_max_percent,images_per_hour,36,0.09293773026941544,-0.03175295035388245
20260723_190845,gpu_temperature_max_c,process_cpu_mean_percent,36,0.278492131124793,0.29162252750318896
20260723_190845,gpu_temperature_max_c,process_cpu_max_percent,36,0.37949301045066147,0.3884343480311585
20260723_190845,gpu_temperature_max_c,process_rss_peak_mb,36,0.08080205746198411,-0.030863713901287296
20260723_190845,gpu_temperature_max_c,system_ram_used_peak_mb,36,-0.19057886899849905,-0.20206499870415448
20260723_190845,gpu_temperature_max_c,images_per_hour,36,0.49025504560754113,0.4302454476324751
20260723_190845,process_cpu_mean_percent,process_cpu_max_percent,36,0.3270781552720068,0.23243243243243245
20260723_190845,process_cpu_mean_percent,process_rss_peak_mb,36,-0.4853355199158583,-0.4128700128700129
20260723_190845,process_cpu_mean_percent,system_ram_used_peak_mb,36,-0.4887513534243012,-0.27413127413127414
20260723_190845,process_cpu_mean_percent,images_per_hour,36,0.6752798513248983,0.6151866151866151
20260723_190845,process_cpu_max_percent,process_rss_peak_mb,36,0.10292573396992025,0.17194337194337195
20260723_190845,process_cpu_max_percent,system_ram_used_peak_mb,36,0.1213475508461279,0.1722007722007722
20260723_190845,process_cpu_max_percent,images_per_hour,36,0.35404935458793324,0.36396396396396397
20260723_190845,process_rss_peak_mb,system_ram_used_peak_mb,36,0.7005270085772884,0.4272844272844274
20260723_190845,process_rss_peak_mb,images_per_hour,36,-0.06297480779120057,-0.0023166023166023165
20260723_190845,system_ram_used_peak_mb,images_per_hour,36,-0.2785174682386845,-0.23217503217503221
