experiment_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,model_load_seconds,model_load_monitoring_enabled,model_load_monitoring_phase,model_load_monitoring_duration_seconds,model_load_monitoring_sample_count,model_load_gpu_energy_j,model_load_gpu_energy_wh,model_load_gpu_energy_measurement_method,model_load_gpu_power_mean_w,model_load_gpu_power_max_w,model_load_gpu_utilization_mean_percent,model_load_gpu_utilization_max_percent,model_load_gpu_temperature_start_c,model_load_gpu_temperature_max_c,model_load_gpu_temperature_end_c,model_load_gpu_power_limit_w,model_load_torch_peak_allocated_vram_mb,model_load_torch_peak_reserved_vram_mb,model_load_nvml_peak_used_vram_mb,model_load_process_cpu_mean_percent,model_load_process_cpu_max_percent,model_load_process_cpu_user_seconds,model_load_process_cpu_system_seconds,model_load_process_rss_start_mb,model_load_process_rss_peak_mb,model_load_process_rss_end_mb,model_load_system_ram_used_start_mb,model_load_system_ram_used_peak_mb,model_load_system_ram_used_end_mb,_model_load_source_file
20260723_200342,ssd-1b,segmind/SSD-1B,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,8.824562,True,model_load,8.879999,41,83.166,0.023101667,nvml_total_energy_counter,9.062073,10.126,7.341463,20.0,52.0,53.0,53.0,35.0,3352.449219,3372.0,3710.617188,392.665854,804.7,27.83,5.69,975.234375,3865.484375,1328.554688,1004.542969,1444.664062,1386.441406,outputs/logs/20260723_200342_model_load_resources.csv
