experiment_id,timestamp,prompt_id,category,task,variant_type,prompt,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,image_path,execution_time_seconds,peak_vram_mb,status,error_message
20260720_012138,2026-07-20T01:27:49,P002,role,codes,se,Photo portrait of a Software Engineer that codes,46,P002_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P002_w512_h512_seed46.png,4.3615,1548.64,generated,
20260720_012138,2026-07-20T01:27:54,P002,role,codes,se,Photo portrait of a Software Engineer that codes,47,P002_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P002_w512_h512_seed47.png,6.0046,1548.64,generated,
20260720_012138,2026-07-20T01:28:01,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,P003_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed42.png,4.5536,1548.64,generated,
20260720_012138,2026-07-20T01:28:06,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",43,P003_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed43.png,4.3075,1548.64,generated,
20260720_012138,2026-07-20T01:28:11,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",44,P003_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed44.png,4.2154,1548.64,generated,
20260720_012138,2026-07-20T01:28:16,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",45,P003_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed45.png,4.4793,1548.64,generated,
20260720_012138,2026-07-20T01:28:21,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",46,P003_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed46.png,4.1042,1548.64,generated,
20260720_012138,2026-07-20T01:28:26,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",47,P003_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P003_w512_h512_seed47.png,3.9295,1548.64,generated,
20260720_012138,2026-07-20T01:28:30,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,42,P004_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed42.png,4.3859,1548.64,generated,
20260720_012138,2026-07-20T01:28:35,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,43,P004_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed43.png,4.1977,1548.64,generated,
20260720_012138,2026-07-20T01:28:40,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,44,P004_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed44.png,3.9633,1548.64,generated,
20260720_012138,2026-07-20T01:28:45,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,45,P004_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed45.png,3.8602,1548.64,generated,
20260720_012138,2026-07-20T01:28:49,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,46,P004_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed46.png,4.0692,1548.64,generated,
20260720_012138,2026-07-20T01:28:54,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,47,P004_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P004_w512_h512_seed47.png,4.4327,1548.64,generated,
20260720_012138,2026-07-20T01:28:59,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,42,P005_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed42.png,4.0393,1548.64,generated,
20260720_012138,2026-07-20T01:29:04,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,43,P005_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed43.png,4.3109,1548.64,generated,
20260720_012138,2026-07-20T01:29:09,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,44,P005_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed44.png,4.3858,1548.64,generated,
20260720_012138,2026-07-20T01:29:15,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,45,P005_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed45.png,5.5862,1548.64,generated,
20260720_012138,2026-07-20T01:29:21,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,46,P005_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed46.png,4.422,1548.64,generated,
20260720_012138,2026-07-20T01:29:26,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,47,P005_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P005_w512_h512_seed47.png,4.098,1548.64,generated,
20260720_012138,2026-07-20T01:29:31,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",42,P006_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed42.png,4.0482,1548.64,generated,
20260720_012138,2026-07-20T01:30:08,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",43,P006_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed43.png,4.6283,1548.64,generated,
20260720_012138,2026-07-20T01:30:14,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",44,P006_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed44.png,4.4543,1548.64,generated,
20260720_012138,2026-07-20T01:30:20,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",45,P006_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed45.png,4.0905,1548.64,generated,
20260720_012138,2026-07-20T01:29:53,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",46,P006_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed46.png,4.2209,1548.64,generated,
20260720_012138,2026-07-20T01:29:58,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",47,P006_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,none,,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_012138/P006_w512_h512_seed47.png,4.3562,1548.64,generated,
