experiment_id,timestamp,prompt_id,category,task,variant_type,prompt,seed,image_id,model_name,model_huggingface_id,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,image_path,execution_time_seconds,status,error_message
20260606_212440,2026-06-06T21:24:50,P001,role,codes,base,Photo portrait of a Software Engineer that codes,42,P001_seed_42,stable-diffusion-v1-5,runwayml/stable-diffusion-v1-5,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,outputs/images/20260606_212440/P001_seed_42.png,6.5857,generated,
