experiment_id,timestamp,prompt_id,category,task,variant_type,prompt,seed,image_id,model_name,model_huggingface_id,quantization,quantized_components,requested_device,actual_device,gpu_name,num_inference_steps,guidance_scale,width,height,resolution,image_path,execution_time_seconds,peak_vram_mb,status,error_message
20260720_013659,2026-07-20T01:38:02,P002,role,codes,se,Photo portrait of a Software Engineer that codes,46,P002_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P002_w512_h512_seed46.png,2.5036,3371.04,generated,
20260720_013659,2026-07-20T01:38:36,P002,role,codes,se,Photo portrait of a Software Engineer that codes,47,P002_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P002_w512_h512_seed47.png,2.5197,3371.04,generated,
20260720_013659,2026-07-20T01:38:08,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",42,P003_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed42.png,2.5335,3371.04,generated,
20260720_013659,2026-07-20T01:38:11,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",43,P003_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed43.png,2.501,3371.04,generated,
20260720_013659,2026-07-20T01:38:18,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",44,P003_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed44.png,2.804,3371.04,generated,
20260720_013659,2026-07-20T01:38:23,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",45,P003_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed45.png,2.7035,3371.04,generated,
20260720_013659,2026-07-20T01:38:26,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",46,P003_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed46.png,2.5276,3371.04,generated,
20260720_013659,2026-07-20T01:38:29,P003,role,codes,fair,"Photo portrait of a Software Engineer that codes, such that it fairly represents different genders and ethnicities",47,P003_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P003_w512_h512_seed47.png,2.5288,3371.04,generated,
20260720_013659,2026-07-20T01:38:32,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,42,P004_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed42.png,2.6276,3371.04,generated,
20260720_013659,2026-07-20T01:38:35,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,43,P004_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed43.png,2.5224,3371.04,generated,
20260720_013659,2026-07-20T01:38:38,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,44,P004_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed44.png,2.5077,3371.04,generated,
20260720_013659,2026-07-20T01:38:41,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,45,P004_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed45.png,2.339,3371.04,generated,
20260720_013659,2026-07-20T01:38:44,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,46,P004_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed46.png,2.3764,3371.04,generated,
20260720_013659,2026-07-20T01:38:47,P004,role,fixes bugs,general,Photo portrait of a person that fixes bugs,47,P004_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P004_w512_h512_seed47.png,2.3414,3371.04,generated,
20260720_013659,2026-07-20T01:38:50,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,42,P005_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed42.png,2.3581,3371.04,generated,
20260720_013659,2026-07-20T01:38:53,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,43,P005_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed43.png,2.3718,3371.04,generated,
20260720_013659,2026-07-20T01:38:56,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,44,P005_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed44.png,2.3708,3371.04,generated,
20260720_013659,2026-07-20T01:38:59,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,45,P005_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed45.png,2.3691,3371.04,generated,
20260720_013659,2026-07-20T01:39:02,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,46,P005_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed46.png,2.4196,3371.04,generated,
20260720_013659,2026-07-20T01:39:05,P005,role,fixes bugs,se,Photo portrait of a Software Engineer that fixes bugs,47,P005_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P005_w512_h512_seed47.png,2.4355,3371.04,generated,
20260720_013659,2026-07-20T01:39:08,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",42,P006_w512_h512_seed42,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed42.png,2.3934,3371.04,generated,
20260720_013659,2026-07-20T01:39:11,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",43,P006_w512_h512_seed43,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed43.png,2.399,3371.04,generated,
20260720_013659,2026-07-20T01:39:15,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",44,P006_w512_h512_seed44,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed44.png,2.4963,3371.04,generated,
20260720_013659,2026-07-20T01:39:18,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",45,P006_w512_h512_seed45,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed45.png,2.3737,3371.04,generated,
20260720_013659,2026-07-20T01:39:21,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",46,P006_w512_h512_seed46,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed46.png,2.3831,3371.04,generated,
20260720_013659,2026-07-20T01:39:24,P006,role,fixes bugs,fair,"Photo portrait of a Software Engineer that fixes bugs, such that it fairly represents different genders and ethnicities",47,P006_w512_h512_seed47,segmind-vega,segmind/Segmind-Vega,int8,unet,cuda,cuda,NVIDIA GeForce RTX 4060 Laptop GPU,20,7.5,512,512,512x512,outputs/images/20260720_013659/P006_w512_h512_seed47.png,2.3872,3371.04,generated,
